sample_name	animal	continent	country	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	latitude	longitude	moisture	pasteurized	ph	physical_specimen_location	physical_specimen_remaining	qiita_study_id	regionstate	rindtype	salt	sample_type	scientific_name	style	taxon_id	title
11488.CSB688	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Sharfe_Maxx	47.603786	9.055737	41.54676259	N	7.54	UCSD	TRUE	11488	Thurgau	washed	0.120380828	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB693	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Ossau_iraty	44.700222	-0.299578	30.0209205	Y	7.08	UCSD	TRUE	11488	Aquitaine	washed	0.124387148	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB694	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Ossau_iraty	44.700222	-0.299578	31.44475921	Y	7.15	UCSD	TRUE	11488	Aquitaine	washed	0.110920511	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB696	c	Europe	Germany	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Germany	Hittisau	47.50075	9.74231	25.40983607	N	7.17	UCSD	TRUE	11488	NA	washed	0.107935268	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB697	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Tomme_Chevre_Aydius	43.001851	-0.541725	45.32803181	N	7.43	UCSD	TRUE	11488	NA	washed	0.117140976	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB699	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Tomme_Chevre_Aydius	43.001851	-0.541725	42.61168385	N	7.61	UCSD	TRUE	11488	NA	washed	0.085829399	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB700	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Gruyere	46.801666	7.145568	21.66666667	N	7.23	UCSD	TRUE	11488	Fribourg	washed	0.125752002	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB701	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Gruyere	46.801666	7.145568	25.47033285	N	7.29	UCSD	TRUE	11488	Fribourg	washed	0.119074271	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB702	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Gruyere	46.801666	7.145568	23.98042414	N	7.12	UCSD	TRUE	11488	Fribourg	washed	0.086299002	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB703	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Forme_de_Ambert	45.549532	3.739308	49.40334129	Y	7.02	UCSD	TRUE	11488	Auvergne	natural	0.093659371	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB704	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Forme_de_Ambert	45.549532	3.739308	43.96728016	Y	6.96	UCSD	TRUE	11488	Auvergne	natural	0.099453005	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB705	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Forme_de_Ambert	45.549532	3.739308	42.46794872	Y	6.8	UCSD	TRUE	11488	Auvergne	natural	0.145712477	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB706	s	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Torta_de_la_Serena	38.654491	-6.237595	26.91552063	N	6.55	UCSD	TRUE	11488	Extremadura	washed	0.119074271	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB707	s	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Torta_de_la_Serena	38.654491	-6.237595	20.2020202	N	6.5	UCSD	TRUE	11488	Extremadura	washed	0.079084361	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB708	s	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Torta_de_la_Serena	38.654491	-6.237595	23.66412214	N	6.2	UCSD	TRUE	11488	Extremadura	washed	0.081271654	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB709	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Garroxta	42.167875	2.579248	58.21205821	Y	7.42	UCSD	TRUE	11488	Catalunya	natural	0.082612961	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB710	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Garroxta	42.167875	2.579248	48.75164258	Y	7.16	UCSD	TRUE	11488	Catalunya	natural	0.093149717	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB711	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Garroxta	42.167875	2.579248	10.908414	Y	7.24	UCSD	TRUE	11488	Catalunya	natural	0.091637334	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB712	na	Europe	Portugal	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Portugal	Amarella_de_Beira	38.709758	-9.401419	47.30538922	N	7.38	UCSD	TRUE	11488	Beira_Baixa	washed	0.101094377	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB713	na	Europe	Portugal	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Portugal	Amarella_de_Beira	38.709758	-9.401419	44.20828905	N	7.27	UCSD	TRUE	11488	Beira_Baixa	washed	0.122367593	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB715	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	San_Andreas	38.083403	-122.763304	36.54822335	N	7.52	UCSD	TRUE	11488	California	natural	0.10734793	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB716	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	San_Andreas	38.083403	-122.763304	36.89138577	N	7.45	UCSD	TRUE	11488	California	natural	0.079517059	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB717	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	San_Andreas	38.083403	-122.763304	11.30247578	N	7.32	UCSD	TRUE	11488	California	natural	0.111527395	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB718	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Lively_Run_Cayuga_Blue	42.617016	-76.72495	50.14164306	N	6.83	UCSD	TRUE	11488	New_York	natural	0.229182601	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB719	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Lively_Run_Cayuga_Blue	42.617016	-76.72495	39.82808023	N	7.02	UCSD	TRUE	11488	New_York	natural	0.255608679	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB720	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Lively_Run_Cayuga_Blue	42.617016	-76.72495	50.21432945	N	7.23	UCSD	TRUE	11488	New_York	natural	0.206612879	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB721	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Appalachia	36.572992	-80.945531	38.40304183	N	7.25	UCSD	TRUE	11488	Virginia	natural	0.059547884	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB722	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Appalachia	36.572992	-80.945531	50.11547344	N	7.35	UCSD	TRUE	11488	Virginia	natural	0.064275002	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB723	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Appalachia	36.572992	-80.945531	42.46823956	N	7.23	UCSD	TRUE	11488	Virginia	natural	0.06186631	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB724	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	5-spoke_creamery	41.402038	-74.324319	39.46488294	N	6.59	UCSD	TRUE	11488	Pennslyvania	natural	0.090642745	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB725	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	5-spoke_creamery	41.402038	-74.324319	37.6344086	N	6.37	UCSD	TRUE	11488	Pennslyvania	natural	0.085829399	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB726	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	5-spoke_creamery	41.402038	-74.324319	42.52553389	N	7	UCSD	TRUE	11488	Pennslyvania	natural	0.095726025	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB727	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Berkshire_blue	42.473611	-73.166667	35.26119403	N	6.85	UCSD	TRUE	11488	Massachusetts	natural	0.136477284	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB728	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Berkshire_blue	42.473611	-73.166667	43.14800313	N	7.06	UCSD	TRUE	11488	Massachusetts	natural	0.106182826	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB729	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Berkshire_blue	42.473611	-73.166667	37.7388535	N	6.88	UCSD	TRUE	11488	Massachusetts	natural	0.134261433	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB733	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ben_Nevis	44.666446	-72.317881	31.34328358	N	6.35	UCSD	TRUE	11488	Vermont	natural	0.081271654	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB734	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ben_Nevis	44.666446	-72.317881	36.44366197	N	6.82	UCSD	TRUE	11488	Vermont	natural	0.117140976	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB735	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ben_Nevis	44.666446	-72.317881	34.73473473	N	6.47	UCSD	TRUE	11488	Vermont	natural	0.090642745	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB736	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Olga	44.490419	-68.307862	39.05496625	N	7.65	UCSD	TRUE	11488	Maine	washed	0.116503545	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB737	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Olga	44.490419	-68.307862	40.39855072	N	7.5	UCSD	TRUE	11488	Maine	washed	0.193517844	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB738	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Olga	44.490419	-68.307862	41.59836066	N	7.59	UCSD	TRUE	11488	Maine	washed	0.154726042	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB739	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ooray	41.652617	-73.818025	27.74509804	N	6.9	UCSD	TRUE	11488	New_York	natural	0.152213903	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB740	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ooray	41.652617	-73.818025	30.92948718	N	7.28	UCSD	TRUE	11488	New_York	natural	0.108525819	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB741	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ooray	41.652617	-73.818025	32.51387787	N	7.33	UCSD	TRUE	11488	New_York	natural	0.089658951	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB742	c__s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Queso_Invierno	42.975268	-72.521724	24.19127989	N	6.48	UCSD	TRUE	11488	Vermont	natural	0.197787941	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB743	c__s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Queso_Invierno	42.975268	-72.521724	29.22732363	N	6.66	UCSD	TRUE	11488	Vermont	natural	0.172566849	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB744	c__s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Queso_Invierno	42.975268	-72.521724	28.07377049	N	6.65	UCSD	TRUE	11488	Vermont	natural	0.160750117	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB748	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pipe_dream_buche	38.372564	-85.986359	55.25238745	Y	6.34	UCSD	TRUE	11488	Pennsylvania	bloomy	0.124387148	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB749	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pipe_dream_buche	38.372564	-85.986359	52.20883534	Y	6.24	UCSD	TRUE	11488	Pennsylvania	bloomy	0.107935268	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB750	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pipe_dream_buche	38.372564	-85.986359	48.48484848	Y	6.38	UCSD	TRUE	11488	Pennsylvania	bloomy	0.097305888	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB754	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Slyboro	44.558803	-72.577841	52.3216308	N	6.95	UCSD	TRUE	11488	Vermont	washed	0.064275002	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB755	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Slyboro	44.558803	-72.577841	57.85907859	N	6.52	UCSD	TRUE	11488	Vermont	washed	0.074884793	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB756	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Slyboro	44.558803	-72.577841	52.56410256	N	6.73	UCSD	TRUE	11488	Vermont	washed	0.05486822	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB758	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Dorset	44.558803	-72.577841	53.5321821	N	7.67	UCSD	TRUE	11488	Vermont	washed	0.063577391	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB759	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Dorset	44.558803	-72.577841	52.62626263	N	7.67	UCSD	TRUE	11488	Vermont	washed	0.099453005	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB760	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hudson_red	42.329253	-73.615673	49.85673352	N	7.65	UCSD	TRUE	11488	New_York	washed	0.066777473	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB761	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hudson_red	42.329253	-73.615673	27.77777778	N	7.86	UCSD	TRUE	11488	New_York	washed	0.056385749	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB762	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hudson_red	42.329253	-73.615673	57.28744939	N	7.58	UCSD	TRUE	11488	New_York	washed	0.074884793	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB763	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Mt._St._Francis	38.372564	-85.986359	37.26937269	N	6.92	UCSD	TRUE	11488	Indiana	washed	0.22669516	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB764	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Mt._St._Francis	38.372564	-85.986359	49.12718204	N	6.38	UCSD	TRUE	11488	Indiana	washed	0.175414892	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB765	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Mt._St._Francis	38.372564	-85.986359	40.39408867	N	6.67	UCSD	TRUE	11488	Indiana	washed	0.107935268	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB769	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tarentaise	43.494167	-72.596389	37.5	N	8.26	UCSD	TRUE	11488	Vermont	washed	0.130237553	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB770	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tarentaise	43.494167	-72.596389	33.92330383	N	8.26	UCSD	TRUE	11488	Vermont	washed	0.223322763	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB771	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tarentaise	43.494167	-72.596389	40.71146245	N	8.26	UCSD	TRUE	11488	Vermont	washed	0.132361637	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB860	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pawlet	44.558803	-72.577841	38.50931677	N	7.74	UCSD	TRUE	11488	Vermont	washed	0.094171813	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB861	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pawlet	44.558803	-72.577841	43.60465116	N	7.55	UCSD	TRUE	11488	Vermont	washed	0.111527395	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB862	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Pawlet	44.558803	-72.577841	40.42838019	N	7.59	UCSD	TRUE	11488	Vermont	washed	0.102203648	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB863	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Manigodine	45.861224	6.369137	58.82352941	N	7.59	UCSD	TRUE	11488	Savoie	washed	0.195641243	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB864	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Manigodine	45.861224	6.369137	55.91397849	N	7.45	UCSD	TRUE	11488	Savoie	washed	0.148927717	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB865	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Manigodine	45.861224	6.369137	58.52417303	N	7.65	UCSD	TRUE	11488	Savoie	washed	0.135734633	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB866	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Blue_de_Basque	44.700222	-0.299578	45.68372804	Y	6.73	UCSD	TRUE	11488	Pyrenees	natural	0.096776391	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
